company_name,job_title,location,page_number,posted_time,search_keyword,technologies,years_of_experience
EVA Cosmetics   -,Oracle Financial Consultant,"6th of October,",103,,software,"·,Oracle,·,Oracle Financial System",
Cairo Three A  for International Industries. -,Financial / Investment Analyst,"New Cairo,",103,,software,"·,Accounting,·,Financial Management,·,Financial Analysis,·,Economics",
Kandil Industries -,Odoo Developer,"Nasr City,",103,,software,"·,Odoo,·,Information Technology (IT),·,Computer Science,·,Python",
Itechs Group -,IT Project Manager,"Heliopolis,",103,,software,"·,ms project,·,ERP,·,Engineering,·,IT,·,Project Management",
Business square -,Office Manager - Mansoura,"Mansoura,",103,,software,"·,Office Management,·,Administration,·,Customer Service,·,Communication,·,Leadership,·,Hospitality,·,English",
Avanguard -,E-Learning Operation Manager.,"New Cairo,",103,,software,"·,business,·,Business Administration,·,E-Marketing,·,Communication,·,LMS,·,Management,·,Operations,·,Project Management,·,Administration",
Avanguard -,E Learning Manager,"New Cairo,",103,,software,"·,Communication,·,E-Learning,·,Design,·,Education,·,learning,·,Management,·,Market Research,·,E-Marketing,·,HTML",
Teqnia for Engineering and Development -,Service Engineer- Biomedical,"Sheraton,",104,,software,"·,Maintenance,·,Installation,·,Biomedical Engineering,·,Service Engineer,·,Medical Devices,·,PPM,·,Medical,·,Health Care",
Your Parts -,Growth Manager,"Cairo,",104,,software,"·,Analysis,·,Analytics,·,Digital,·,Digital Marketing,·,digital marketing,·,Google Analytics,·,Management,·,Market Research",
Cegy plastics  -,Turkish Translator,"Cairo,",104,25 days,software,"·,Communication skills,·,Administration,·,English,·,languages,·,Translation,·,Turkish,·,Admin",
Innovative Technology Systems MEA  -,Senior NOC Engineer - Juniper Level III TAC,"Mokattam,",104,,software,"·,Customer Service,·,Engineering,·,Information Technology (IT),·,Networking,·,Routing,·,WAN,·,Juniper Networks,·,JNCIS-ENT",
LAMA Medical -,Social Media Specialist,"Maadi,",104,25 days,software,"·,Communication,·,Communication skills,·,Content,·,Design,·,Digital Marketing,·,digital marketing,·,E-Marketing,·,Graphic Design,·,Marketing",
Nahdet Misr Publishing Group -,Instructional Designer,"Mohandessin,",104,25 days,software,"·,ITI,·,Articulate,·,Design,·,Art,·,Instructional Design,·,English,·,Training",
CARE PHARMACIES -,Accounts Payable Section Head,"Manial,",104,25 days,software,"·,Accounting,·,Finance,·,Payable Accounting,·,Accounts Payable,·,Leadership,·,SAP",
Erada -,Talent Acquisition Specialist,"Maadi,",104,25 days,software,"·,MS Office,·,HR,·,Hiring,·,Human Resources (HR),·,Recruitment,·,Interviews,·,Interviewing,·,Talent acquisition",
Exco Egypt -,Graphic Designer 2D,"Nasr City,",104,25 days,software,"·,AutoCAD,·,Graphic Design",
Confidential -,Senior Accountant,"Maadi,",104,,software,"·,Accounting,·,Finance,·,Construction",
Fastn Accurate For shipping and logistics services   -,Freight Solutions Executive,"Sheraton,",104,25 days,software,"·,Freight Forwarding,·,Air Freight,·,sea freight",
SAMSTEM L.L.C -,Sales Specialist,"Mansoura,",104,,software,"·,Sales,·,target-oriented,·,Cold Calling,·,Negotiation,·,deal closing",
ACE Consulting Engineers  (Moharram - Bakhoum  -,Architectural Design Engineer,"Dokki,",104,,software,"·,Architectural Engineering,·,Architecture,·,Design,·,Engineering",
Amer Vision Group -,Technical Office Civil Engineer,"Sheraton,",104,,software,"·,Civil,·,Civil Engineering,·,AutoCAD,·,Management,·,Time Management,·,Engineering,·,Projects",
Golf Aviation Academy  -,Call Center Agent,"Dokki,",104,25 days,software,"·,Call Center,·,Communication,·,CRM,·,Customer Support",
EgyptianEuropean -,Senior Sales Engineer (Mechanical),"6th of October,",105,,software,"·,Sales,·,Engineering,·,Mechanical Engineering,·,HVAC,·,Refrigeration,·,English",
Rockal -,IT Specialist,"Nasr City,",105,,software,"·,IT,·,IT Specialist,·,Technical Support",
Civilia Developments -,Marketing Senior Executive,"Sheikh Zayed,",105,25 days,software,"·,Communication,·,Marketing,·,Market Research,·,Deadline management and execution,·,Real Estate",
Men's Club -,Supply Chain Manager,"Shubra,",105,25 days,software,"·,Logistics,·,Manufacturing,·,Purchasing,·,Supply Chain,·,supply chain management,·,ERP,·,Supply",
Wood Equipment Co  -,Cost Accountant,"Ameria,",105,25 days,software,"·,accountant,·,Accounting,·,Cost Accountant,·,Finance,·,Financial Analysis",
Men's Club -,Senior General Ledger,"Shubra,",105,25 days,software,"·,General Ledger,·,Accounting,·,Finance,·,excel,·,Financial Analysis,·,Microsoft Office,·,Financial",
Al Andalous Pharmaceutical Industries -,Procurement Manager,"6th of October,",105,25 days,software,"·,Procurement,·,Supply Chain",
Petro-Teq for industrial solution -,Bid/Tendering Engineer ( Females Only),"Smouha,",105,25 days,software,"·,Engineering,·,English,·,Mechanical,·,Mechanical Engineering,·,Microsoft Office,·,Procurement,·,Tendering",
Saint-Gobain -,Senior Mechanical Engineer,"Alsadat City,",105,25 days,software,"·,Engineering,·,Management,·,Mechanical Engineering,·,Project Management,·,Mechanical,·,English,·,Construction",
Power Solutions -,Mechanical Technical Office Engineer- Sheet Metal,"6th of October,",105,25 days,software,"·,Industrial Engineering,·,Mechanical Engineering,·,SolidWorks,·,AutoCAD,·,Sheet Metal,·,Technical Office,·,Microsoft Office,·,Inventor",
Unioil -,Key Account Sales Specialist - Greater Cairo,"Cairo,",105,25 days,software,"·,B2B Sales,·,FMCG,·,Sales,·,B2B,·,Business Administration,·,Customer Service,·,English,·,Microsoft Office,·,Sales Supervisor",
Abou Seif Group  -,Mechatronic Production Engineer,"Obour City,",105,25 days,software,"·,AutoCAD,·,Electrical Engineering,·,CNC,·,Maintenance,·,Engineering,·,Mechanical Engineering,·,Mechanical,·,Mechatronics",
Fixcrowd -,Project Coordinator.,"Nasr City,",105,,software,"·,Project Coordinator,·,Operations Coordinator,·,Scheduling Coordinator,·,Service Coordinator,·,Maintenance Coordinator,·,Property Services Coordinator,·,Technical Support Coordinator,·,Project Management",
Soomline co  -,digital marketing specialist,"Cairo,",105,25 days,software,"·,Advertising,·,Communication skills,·,E-Marketing,·,Online Marketing,·,Social Media,·,Marketing,·,SEO",
K Line Europe -,ERP Manager- Odoo ERP Must,"Cairo,",105,,software,"·,Information Technology (IT),·,ERP,·,Implementation,·,Manufacturing,·,Project Management,·,Finance,·,Odoo ERP",
Engineeius -,STEM Instructor,"Giza,",106,,software,"·,STEM,·,Arduino,·,Computer Science,·,Education,·,Instructor,·,Robotics,·,Teaching",
Platoon Designs Company - PDG -,BIM Senior Architect,"6th of October,",106,1 month,software,"·,BIM,·,Revit,·,AutoCAD,·,architectural,·,Modeling,·,Design,·,Building",
Grand Notion -,Architectural Instructors,"Cairo,",106,,software,"·,Autodesk Revit,·,Revit,·,Revit BIM,·,Lumion,·,Autodesk 3ds Max,·,3D Studio Max,·,3ds Max,·,CAD,·,AutoCAD",
Egypt Kuwait Holding -,IT Specialist / Technical Support,"Sohag,",106,,software,"·,Computer Science,·,Information Systems,·,Technical Support,·,Skills,·,Information Technology (IT),·,Information technology",
Alshaya -,Design Specialist - Customer Experience,"Nasr City,",106,,software,"·,Graphic Design,·,Training,·,Adobe Creative Suite,·,LMS,·,Digital Design,·,Prototyping,·,Video Design",
Cairo Photo Club -,Laravel Developer,"Maadi,",106,,software,"·,Laravel,·,filamen",
Maxevia Corporate -,Front End Developer,"Nasr City,",106,,software,"·,Typescript,·,Graphic Design,·,React.js",
Dayra Market  -,Mobile Application Developer,"Cairo,",106,,software,"·,flutter,·,Firebase",
Virtual Worker Now -,Growth Specialist ( US / CANADA) Market,"East New York,",106,,software,"·,Business Development,·,Communication skills,·,English,·,Sales,·,salesnavigator",
Mamiba  -,Global Procurement Manager,"6th of October,",106,,software,"·,Procurement Management,·,Purchasing,·,Supply Chain,·,supply chain management,·,FMCG,·,Logistics,·,Management,·,Procurement",
Confidential -,Senior Accountant,"New Cairo,",106,,software,"·,Senior Accountant,·,Accounting",
Raghaeb for managing restaurants (ABU TAREK KUSHARI) -,CHIEF ACCOUNTING,"New Cairo,",106,,software,"·,Chief Accounting,·,Accounting",
Confidential -,Medical Research Writer,"Cairo,",106,8 days,software,"·,Medical,·,Writing,·,biostatistics,·,medicine,·,Medical Research,·,editorial",
Exceed -,Accountant,"Cairo,",106,8 days,software,"·,Accounting,·,Accounting Regulations,·,Finance,·,Financial Analysis,·,Financial Management,·,GAAP,·,Generally Accepted Accounting Principles",
Exco Egypt -,Branding Designer,"Nasr City,",106,8 days,software,"·,Adobe Photoshop,·,Communication,·,Digital,·,Design,·,Digital Design,·,Graphic Design,·,Visual",
Exco Egypt -,UIUX Designer,"Nasr City,",107,8 days,software,"·,CSS,·,JavaScript,·,UI/UX,·,ui,·,UX,·,UX Design,·,Sketch",
Connect Logistics S.A.E  -,Sales Executive,"Nasr City,",107,26 days,software,"·,Marketing,·,Sales Target,·,Sales Executive,·,sales skills,·,Sales,·,Customer Service,·,English",
Michigan Prime Shine -,Office Coordinator,"Austin,",107,9 days,software,"·,Communication,·,Administration,·,Customer Service,·,CRM,·,English,·,Customer Support,·,Skills,·,Communication skills",
keystone -,Call Center Team Leader,"Cairo,",107,26 days,software,"·,Agent,·,Call Center,·,Call center agent,·,Customer Care,·,Customer Service,·,Customer Support,·,Customer",
Knoz Elhekma Company -,Customer Service Team Lead,"Sheraton,",107,26 days,software,"·,Customer Service,·,Management,·,Communication,·,Customer,·,Customer Care,·,Presentation,·,Sales,·,Training,·,Customer Support",
Elabd Foods -,Executive Assistant,"Abu Rawash,",107,26 days,software,"·,Administration,·,Executive,·,Office management,·,office,·,Management,·,Front Office Management,·,Secretary",
WUZZUF -,Data Analysis Manager,"Maadi,",107,9 days,software,"·,Analysis,·,business,·,Computer Engineering,·,Computer Science,·,Data Analysis,·,Engineering,·,Microsoft Excel",
SODIC Clubs  -,IT Senior Network Engineer,"6th of October,",107,9 days,software,"·,CCNA,·,Cisco,·,Communication skills,·,CCNP,·,Information Technology (IT),·,Network,·,Security,·,Computer Science",
Creative Motion -,Motion Graphics Designer,"Maadi,",107,9 days,software,"·,Adobe After Effects,·,Motion Graphics,·,Motion,·,VFX,·,graphics,·,2D,·,3D,·,compositing,·,After Effects",
Fixed Solutions -,Senior Network Security Engineer,"Cairo,",107,9 days,software,"·,Engineering,·,Information Technology (IT),·,Installation,·,Networks,·,Computer Science,·,Network Security,·,Maintenance",
Confidential -,Textile Sales Specialist - Chemicals Industry,"6th of October,",107,26 days,software,"·,CRM,·,Communication,·,Negotiation,·,sales skills,·,Sales Target,·,Science,·,Textile",
Cloudzlab -,Salesforce Developer,"Cairo,",107,9 days,software,"·,Salesforce,·,APEX,·,Integration,·,Computer Science,·,Automation,·,Business Development,·,Communication,·,lightning",
Delta Research Spain S.L.U. -,Administrative Officer,"New Cairo,",107,9 days,software,"·,•	Kaufmännische oder buchhalterische Ausbildung,·,•	wenn möglich Vorkenntnisse im Bereich Energieversorgung,·,deutsche Sprachkenntnisse in Wort und Schrift,·,Erfahrungen in der Kundenbetreuung / Customer Relations hip Management.,·,german,·,Administration,·,managment,·,Accounting,·,Energy",
Lecico Egypt -,3D Design Engineer,"Alexandria,",107,9 days,software,"·,AutoCAD,·,Design,·,Engineering,·,English",
Confidential -,Technical Office Engineer,"Nasr City,",107,9 days,software,"·,Civil,·,Civil Engineering,·,Engineering,·,Information Technology (IT),·,Computer Science,·,Technical Office,·,Management",
Confidential -,Site Manager - New Capital,"New Capital,",108,9 days,software,"·,Civil Engineering,·,Project Management,·,Construction,·,Engineering,·,Project",
Nahdet Misr Publishing Group -,Senior SAP SD Function Consultant,"Giza,",108,9 days,software,"·,Computer Science,·,Information Technology (IT),·,SAP",
Confidential -,Site Finishing Engineer,"Shorouk City,",108,10 days,software,"·,Civil Engineering,·,Construction,·,engineer,·,Engineering,·,Site Engineer,·,AutoCAD,·,Reliability Engineer",
DHL Express Egypt -,Service Point Advisor - West Cairo,"Cairo,",108,10 days,software,"·,Sales,·,Logistics",
Haitham Magdy Architects -,Project Engineer,"New Cairo,",108,27 days,software,"·,Engineering,·,Construction,·,Fit-Out,·,Project Engineering,·,Project Execution,·,Project Management,·,Computer Science,·,Design,·,Information Technology (IT)",
Quantanite -,Quality Assurance– Speech Analytics & AI,"Maadi,",108,11 days,software,"·,Analysis,·,business,·,CRM,·,Microsoft Excel,·,Data,·,Quality Assurance,·,quality,·,analytical",
HSE Contractors for CPM Scheduling Consultants -,Executive Assistant,"Dokki,",108,27 days,software,"·,Communication,·,Executive Secretary,·,Management,·,Microsoft Office,·,Administration,·,Office management,·,Time Management,·,Secretary",
Goldbar -,Calling Assistant (Lead Generation & Follow-Ups),"Cairo,",108,27 days,software,"·,Sales,·,English,·,Outbound Calls,·,Cold Calling,·,Dialler,·,CRM",
Confidential -,Sales Representative,"Mohandessin,",108,1 month,software,"·,Sales,·,Sales Target,·,sales skills,·,Furniture,·,Skills,·,Sales Field,·,Outdoor Sales,·,Indoor Sales",
Confidential -,Call Center Agent,"Cairo,",108,11 days,software,"·,Spanish Teaching,·,Customer Support,·,Customer Service,·,Call Center,·,Customer Care,·,English,·,Spanish",
Ocean Shipping Services -,Accounting Clerk,"Ras Albar,",108,27 days,software,"·,Accounting,·,Communication skills,·,Finance,·,Education",
The Translation Gate -,Vendor Manager,"Maadi,",108,27 days,software,"·,HR,·,Recruitment,·,business,·,English,·,HR Certificate,·,Localization,·,Translation",
Confidential -,Secretary,"Sheraton,",108,27 days,software,"·,Administration,·,Assistant,·,Business Administration,·,Communication,·,Office management,·,Secretary,·,Communication skills,·,Management",
MECRETE -,Sales Account Manager,"Zamalek,",108,28 days,software,"·,sales skills,·,english,·,account manager,·,Business Administration,·,Communication,·,CRM,·,Sales Target",
lo la -,Business Development Assistant,"Rehab City,",108,28 days,software,"·,business,·,Business Development,·,Development,·,sales skills,·,Business Administration,·,Administration,·,Sales,·,Sales Target",
CMT -,Senior Graphic Designer (Remote),"Cairo,",109,13 days,software,"·,Adobe illustrator,·,Adobe Photoshop,·,Creative,·,Design,·,Graphic,·,Graphic Design,·,media,·,illustrator,·,photoshop",
Iktmal Solutions -,Senior UX Specialist,"Nasr City,",109,13 days,software,"·,Research,·,Communication,·,English,·,UI/UX,·,UX Design,·,Digital,·,Wireframes,·,UX",
WGG Advertising Agency -,Graphic Designer,"Cairo,",109,13 days,software,"·,After Effects,·,Graphic Design,·,English,·,Figma,·,Adobe Photoshop,·,Adobe illustrator",
TIC -,"Planning , Quality Control and Cost Control Engineers","Cairo,",109,13 days,software,"·,Cost Control,·,Planning,·,Quality Control,·,Construction,·,Communication,·,Civil,·,Architecture,·,Engineering",
Ataraxis -,US Medical Biller,"Cairo,",109,28 days,software,"·,medical billing,·,ICDL,·,CPT,·,HIPAA,·,Healthcare",
Aria Systems -,General Accountant,"Maadi,",109,13 days,software,"·,Accounting,·,Finance,·,Commerce,·,General Accounting,·,Microsoft Office",
Confidential -,Purchasing Manager,"Noubaria,",109,28 days,software,"·,Purchasing,·,Supply,·,Supply Chain,·,supply chain management,·,Vendor Management,·,Logistics,·,Management",
Pancakes Foods -,Videographer,"6th of October,",109,28 days,software,"·,video,·,Videographer,·,Video Editing,·,Videography,·,Digital Photography",
Moustafa Khater Architects  -,Junior Architect,"New Cairo,",109,28 days,software,"·,Autodesk Revit,·,BIM,·,Autodesk 3ds Max,·,AutoCAD,·,Grasshopper,·,Rhino,·,Adobe Photoshop,·,Construction Drawing,·,Interior Design",
Constructive -,Senior Architect Design Engineer,"Sheikh Zayed,",109,1 month,software,"·,Design,·,Revit,·,Architectural Engineering,·,3d max,·,Computer Science,·,Drawings,·,Engineering,·,English",
Confidential -,Senior Financial Auditor,"Maadi,",109,28 days,software,"·,finance auditor,·,Finance,·,Auditing,·,cement,·,auditor",
Samcrete Engineers & contractors -,Technical Office Engineer,"Haram,",109,28 days,software,"·,Electrical Engineering,·,Engineering,·,Design",
Energya Steel Fabrication- Elsweedy Helal -,Planning Manager – Steel Industry,"10th of Ramadan City,",109,28 days,software,"·,Engineering,·,ERP,·,Industrial,·,Industrial Engineering,·,Manufacturing,·,Management,·,Project Management",
Energya Steel Fabrication- Elsweedy Helal -,Purchasing Manager - Steel Industry,"10th of Ramadan City,",109,28 days,software,"·,ERP,·,Logistics,·,Procurement,·,Purchasing,·,Supply,·,Supply Chain,·,Steel Industry",
Country Stone -,Purchasing Officer,"Cairo,",109,28 days,software,"·,Logistics,·,Negotiation,·,negotiation skills,·,Procurement,·,Skills,·,Supply Chain,·,Communication",
Alfa Laboratories -,Doctor,"Suez,",110,14 days,software,"·,Doctor,·,Medical,·,MEDICINE",
Softmagicgroup -,Tele Sales Agent,"Heliopolis,",110,14 days,software,"·,Communication skills,·,Microsoft Office,·,Skills,·,Communication,·,Call Center,·,English",
BariQ -,International procurement specialist,"6th of October,",110,28 days,software,"·,Logistics,·,Procurement",
Naseej -,Sector Marketing Lead (Digital & Offline Marketing) - IT industry,"New Cairo,",110,14 days,software,"·,B2B Marketing,·,Digital Marketing,·,Offline Marketing,·,Content Marketing,·,Lead Generation,·,Marketing,·,Product Marketing",
Pharma Overseas  -,IT Compliance Auditor,"Cairo,",110,14 days,software,"·,Computer Science,·,Information Technology (IT),·,Computer Engineering,·,IT",
Dynamicslink -,Microsoft Dynamics NAV/Business Central Developer,"Nasr City,",110,14 days,software,"·,Computer Science,·,Business central,·,Microsoft Dynamics,·,NAV,·,Dynamics 365,·,Information Technology (IT),·,SQL",
Injaz Digital  -,Sales Account Manager,"Heliopolis,",110,28 days,software,"·,Sales,·,sales skills,·,Sales Target,·,Marketing,·,account manager,·,business,·,Business Administration",
Marketing Pulse -,SEO Specialist And Web Developer,"Dubai,",110,14 days,software,"·,Marketing,·,SEO,·,Web,·,Web Development,·,Google Analytics,·,UX,·,HTML,·,Content",
Samcrete Engineers & contractors -,Civil Engineer,"Ismailia,",110,28 days,software,"·,Civil Engineering,·,Engineering",
Jd Holding -,Senior Sales Representative,"New Cairo,",110,14 days,software,"·,sales skills,·,Sales,·,Sales Target,·,senior,·,Senior sales,·,Skills,·,Real Estate,·,Negotiation,·,Communication skills",
Dynamicslink -,Functional Consultant MS Dynamics 365 F&O-Finance,"Nasr City,",110,14 days,software,"·,Ax,·,Computer Science,·,Microsoft dynamics 365,·,Dynamics,·,D365,·,Dynamics AX,·,ERP",
Confidential -,CFO,"10th of Ramadan City,",110,28 days,software,"·,Accounting,·,Financial Management,·,Financial Analysis,·,CFO,·,Corporate,·,Data Analysis,·,Finance,·,Financial,·,Management",
Upper Egypt -,Personnel Specialist,"New Cairo,",110,28 days,software,"·,Administration,·,business,·,Business Administration,·,HR,·,Human Resources,·,Human Resources (HR),·,Labor,·,Payroll",
Erada -,It Service Desk Specialist (Qena),"Qena,",110,14 days,software,"·,Help desk,·,Computer Science,·,computer,·,Communication skills,·,IT,·,Information Technology (IT),·,damnhour",
Casual Dining Group  -,Marketing Manager -F&B Strong background,"Cairo,",110,14 days,software,"·,Market Research,·,Marketing,·,F&B",
Al-Nasser  -,Planning Section Head ( Garment Factory ),"Fayoum,",111,14 days,software,"·,Industrial Engineering,·,Engineering,·,Communication,·,Production,·,Planning,·,Production Planning,·,Manufacturing",
Smart Technology Solutions -,IT Services Engineer,"Sheraton,",111,14 days,software,"·,IT Support,·,Communication skills,·,Information Technology (IT),·,IT,·,Network Administration,·,Azure,·,Active Directory,·,Computer Science,·,IT infrastructure management",
Smart Technology Solutions -,IT Engineer,"New Damietta,",111,14 days,software,"·,IT Support,·,Communication skills,·,Information Technology (IT),·,IT,·,Network Administration,·,Azure,·,Active Directory,·,Computer Science,·,IT infrastructure management",
Aria Systems -,Scheduling Coordinator,"Maadi,",111,14 days,software,"·,Information Technology (IT),·,Telecommunication,·,Scrum,·,Computer Science,·,Agile,·,Project Management,·,DoD",
Promech Engineering -,Electrical Maintenance Engineer (CNC Machines),"Maadi,",111,14 days,software,"·,Electrical Engineering,·,Electrical,·,Mechanical Engineering,·,Electrical Maintenance,·,CNC Machines,·,Maintenance Engineer,·,Engineering",
Minapharm Pharmaceuticals -,Oracle EBS Supply Chain Specialist - Techno Functional,"10th of Ramadan City,",111,14 days,software,"·,EBS,·,Supply Chain,·,Oracle,·,Techno functional,·,Administration,·,APICS,·,business,·,Logistics",
Elabd Foods -,Financial Pricing Analyst,"Abu Rawash,",111,1 month,software,"·,Analysis,·,Accounting,·,Finance,·,Financial Analysis,·,Pricing analysis,·,Pricing,·,Communication,·,Data Analysis,·,Microsoft Office",
Al Ahly Medical Company -,IT Help Desk ( Mokattam Hospital ).,"Cairo,",111,14 days,software,"·,Computer Science,·,Computer Systems,·,Help desk,·,IT,·,computer,·,Information Technology (IT)",
Sam Tech -,Technology Sales Specialist,"New Cairo,",111,1 month,software,"·,Sales Field,·,Marketing Online,·,Computer Science,·,communications,·,business,·,Information Technology (IT),·,Sales",
Nasser for Training  -,Social Media Coordinator,"Giza,",111,15 days,software,"·,SEO,·,Research,·,Communication,·,Content,·,Creative,·,Digital,·,E-Marketing,·,Marketing,·,Online Marketing",
Ataraxis -,Virtual Assistant,"Cairo,",111,29 days,software,"·,Virtual Assistant,·,Admin Assistant,·,Microsoft Office,·,calendar,·,travel,·,inbox,·,meetings,·,google workspace,·,trello",
GARO -,ASP.NET Developer,"Riyadh,",111,15 days,software,"·,ASP,·,ASP.Net,·,Computer Science,·,Information Technology (IT)",
Exceed -,Remote ERP Sales Specialist,"Cairo,",111,15 days,software,"·,Communication,·,CRM,·,English,·,ERP,·,Odoo,·,Sales,·,sales skills,·,SAP",
Al Ateeq Software -,Data Analyst,"Heliopolis,",111,24 days,software,"·,Computer Science,·,Data Analyst,·,Information Technology (IT),·,Analysis,·,Data",
Route ِAcademy -,Devops Instructor,"Alexandria,",111,15 days,software,"·,DevOps Tools & Practices,·,Communication & Presentation Skills",
Q Design -,Senior Mechanical Engineer (Firefighting - Plumbing),"Maadi,",112,15 days,software,"·,Mechanical Engineering,·,Engineering,·,Firefighting,·,Plumbing,·,Revit,·,Revit MEP,·,AutoCAD,·,Design",
Global Business Hub -,Sales & Marketing Executive,"New Cairo,",112,15 days,software,"·,Negotiation,·,Sales Target,·,Administration,·,Business Administration,·,English,·,Sales,·,CRM",
Act Corporate Services -,Assistant Manager - Visa Operations,"Dubai,",112,15 days,software,"·,Operations Management,·,Team management,·,Administration,·,Communication,·,Hospitality,·,Management",
Cultiv -,IoT/PCB Lab Specialist - ASSUIT,"New Assuit,",112,15 days,software,"·,EAGLE,·,Altium,·,Proteus,·,Electrical Engineering,·,C,·,Electronics,·,Embedded Systems,·,Hardware,·,IOT",
Cultiv -,IoT /PCB Lab Specialist - BORG,"Bourj Alarab,",112,15 days,software,"·,EAGLE,·,Altium,·,Proteus,·,Electrical Engineering,·,Embedded Systems,·,Hardware,·,IOT,·,PCB,·,Python",
Intouch CX  -,Job Openings for Technical Customer support - English Language,"Cairo,",112,1 month,software,"·,Communication,·,Customer Support,·,Technical Support,·,C1,·,Customer Service,·,Customer Care,·,English",
europa schule neu kairo -,Computer science,"New Cairo,",112,15 days,software,"·,Computer Science,·,Experience,·,Information Technology (IT)",
Intertrade Co.  -,Production and Process Engineer,"10th of Ramadan City,",112,1 month,software,"·,Communication skills,·,Engineering,·,English,·,ERP,·,Industrial Engineering,·,Manufacturing,·,Management",
Cityfloor-Decoration -,Senior Sales Engineer,"Nasr City,",112,29 days,software,"·,Sales Engineering,·,Sales,·,Engineering,·,Skills,·,Civil,·,technical,·,flooring",
Specialized Seamless Services  -,Healthcare IT System Specialist,"Khobar,",112,1 month,software,"·,CCNA,·,PL/SQL,·,MSSA,·,Oracle,·,VMware",
Rowad Modern Engineering -,Graphic Designer,"Cairo,",112,16 days,software,"·,Online Marketing,·,Adobe Photoshop,·,Adobe Illustrator,·,Adobe Indesign,·,Creative,·,Design,·,Graphic Design,·,illustrator,·,photoshop",
Monglish Academy -,Network Engineer,"Alexandria,",112,16 days,software,"·,computer,·,Engineering,·,Information Technology (IT),·,firewalls,·,Network,·,Networking,·,Network Administration",
ContrackFM -,ERP Application Consultant,"Downtown,",112,16 days,software,"·,Dynamics 365,·,ERP systems,·,Information Technology (IT),·,ERP,·,Communication,·,analytical,·,Dynamics,·,Documentation,·,Training",
Storlytics  -,International Sales Account Manager,"New Cairo,",112,16 days,software,"·,Sales,·,Business Development,·,Communication Skills,·,English,·,Marketing,·,CRM,·,Customer Relationship Management",
Royal Cyber -,Senior Devops Engineer,"Riyadh,",112,16 days,software,"·,CI/CD,·,Kubernetes,·,Jenkins,·,Docker,·,DevOps,·,Ansible,·,Kubernete,·,CICD,·,Github",
El Nahar for Medical Solutions -,Customer Care - Cochlear Implant,"Cairo,",113,16 days,software,"·,Cochlear Implant,·,Medical,·,Biomedical,·,Engineering,·,Science,·,Electronics,·,Electrical Engineering,·,Planning",
PACHIN FOR PAINTS -,Junior Graphic Designer,"Obour City,",113,16 days,software,"·,Adobe Photoshop,·,Adobe illustrator,·,Communication skills,·,Creative,·,English,·,Design,·,Graphic Design,·,photoshop",
Memaar Alashraaf -,Senior Account Receivable,"Cairo,",113,16 days,software,"·,Accounting,·,Accounts Receivable,·,Account Receivable,·,Receivable,·,Finance,·,Account,·,Financial Analysis",
Aman  -,IT Help Desk,"Cairo,",113,16 days,software,"·,Information Technology (IT),·,IT,·,Help desk,·,Computer Science,·,computer,·,Computer Systems,·,technical",
Constructive Lines -,Architect,"Cairo,",113,16 days,software,"·,Architecture,·,Drawings,·,Engineering,·,working drawings",
BTC-Egypt Gold -,Photo Editor,"Heliopolis,",113,1 month,software,"·,Creative,·,Editing,·,Design,·,Photo Editing,·,Photo Retouching,·,Adobe Photoshop",
Outsourcing Skill -,Data Analysis Specialist,"Maadi,",113,1 month,software,"·,Data,·,Analysis,·,Data Analysis,·,Information Technology (IT),·,SQL,·,Sales,·,Statistics",
ESLSCA University -,"Specialist, MBA/PGD Student Services","Heliopolis,",113,17 days,software,"·,Administration,·,Customer Service,·,Accounting,·,Business Administration,·,Customer Support",
COB Solution  -,Customer Support Advisor,"Maadi,",113,17 days,software,"·,Customer,·,Customer Service,·,Customer Support,·,Support,·,Customer Care,·,Advisor,·,Sales,·,CS",
Arias Egypt  -,Technical Office Manager,"Alsadat City,",113,1 month,software,"·,Technical Office,·,Manager,·,SolidWorks,·,ERP System,·,Office management,·,Manufacturing Industry,·,Sheet Metal,·,AutoCAD",
Stage systems -,Oracle Fusion Consultant,"Riyadh,",113,17 days,software,"·,Communication skills,·,Computer Science,·,Fusion,·,ERP,·,Implementations,·,Information Technology (IT),·,Oracle,·,Oracle Fusion",
Confidential -,Junior Business Analyst,"Giza,",113,17 days,software,"·,Agile,·,Analyst,·,Data Analysis,·,Microsoft Excel,·,Business Analysis,·,Business Analyst,·,Business Administration,·,Information Technology (IT),·,Computer Science",
ECC Group -,Wordpress Developer,"Nasr City,",113,17 days,software,"·,CSS3,·,front-end,·,HTML5,·,Git,·,Information Technology (IT),·,JavaScript,·,jQuery,·,MySQL",
CPS -,Sales & Business Development Representative,"Cairo,",113,17 days,software,"·,Market Research,·,Business Development,·,Sales,·,business,·,Communication,·,Leads,·,CRM,·,Negotiation",
Sharm Dreams Group -,Interior Designer - FF&E,"Cairo,",113,17 days,software,"·,Interior Design,·,Architecture,·,Interior,·,Design",
Outservingplus -,B2B Sales,"Cairo,",114,17 days,software,"·,B2B,·,B2B Sales,·,business,·,communications,·,CRM,·,Lead Generation,·,Marketing",
El Mansour Development  -,Mechanical Technical Office Engineer,"Mokattam,",114,17 days,software,"·,Construction,·,HVAC,·,Mechanical,·,Mechanical Engineering,·,mechanical power,·,AutoCAD,·,Plumbing,·,technical",
