company_name,job_title,location,page_number,posted_time,search_keyword,technologies,years_of_experience
Nexus Tech Support  ,System Engineer,New Cairo,24,2 months,Data engineer,"·, Computer Science, Information Technology (IT), system",
Selah ElTelmeez For Publishing & printing,HVAC Maintenance Supervisor,Obour City,24,24 days,Data engineer,"·, HVAC, HVAC Systems, Air Conditioning, Mechanical, Maintenance, analytical",
Erada,Junior Process Excellence and PMO,Maadi,24,24 days,Data engineer,"·, Quality Assurance, Quality Management System, Customer Support, Finance, Telecommunication, Telecom",
Style Home Development,Civil Engineer,New Cairo,24,2 months,Data engineer,"·, AutoCAD, Microsoft Office, Communication, Site",
Sphinx Glass,Procurement Specialist,Alsadat City,24,23 days,Data engineer,"·, Purchasing, Procurement, ERP, Industrial, Manufacturing, Supply Chain, Computer Skills",
In House,Chief Technology Officer,Mohandessin,25,23 days,Data engineer,"·, CTO, Information Technology (IT)",
Elgabaly Architects,Junior Architect - ( Working Drawings & Revit ),New Cairo,25,23 days,Data engineer,"·, Architecture, Sketch Up, CAD, Revit, Drafting, Design, Drawing",
GlassRock Insulation Co.,Quality Control Chemist,Alsadat City,25,23 days,Data engineer,"·, quality, Quality Assurance, Quality Control, Science",
Makeplace Developments,Senior Projects Control Engineer,New Cairo,25,2 months,Data engineer,"·, Construction, Project Management, Primavera P6, Primavera, P6, Planning, Construction Project Management",
Logistica,HSE Assistant Manager - Fayoum Site,Fayoum,25,24 days,Data engineer,"·, Nebosh, Lead Auditor, International Standards, Health and Safety, ISO 22000:2018, ISO 14001, ISO 45001, NFSA, food safety regulations",
Sphinx Glass,Area Sales Manager (Experienced Non-Manger Position),Maadi,25,28 days,Data engineer,"·, Customer Service, Communication, English, Negotiation, Presentation Skills, Sales Target, sales skills",
ITIDA,Training Operations Lead,Smart Village,25,25 days,Data engineer,"·, Management, IT, Training",
NILEWOOD ,Junior Production Chemist,Alsadat City,25,25 days,Data engineer,"·, Production, Science, Chemistry",
"Nile Bits, LLC",Senior Salesforce Developer,6th of October,25,27 days,Data engineer,"·, Computer Science, Software Development, AWS, business, Communication, Information Technology (IT), Integration, Salesforce",
Fixed Solutions,Pen Tester- Cyber Security Engineer L1,Cairo,25,2 months,Data engineer,"·, Cybersecurity, Mobile Development, JIRA, Java, Penetration Testing, ASP.Net, Software Development, Vulnerability Scanning",
Experts,Tender & Procurement Mechanical Engineer,Heliopolis,25,2 months,Data engineer,"·, Revit MEP, CAD Software, Tendering, Procurements, Negotiation",
Royal Cement,Procurement Engineer,Nozha,25,2 months,Data engineer,"·, Mechanical, Negotiation, Electrical, Communication, Procurement, Purchasing",
DOT Information Technology,Senior Data Scientist,New Cairo,25,2 months,Data engineer,"·, Machine Learning, Information Technology (IT), Programming, NLP",
Energya Steel Fabrication- Elsweedy Helal,Planning Manager – Steel Industry,10th of Ramadan City,25,28 days,Data engineer,"·, ERP, Industrial, Manufacturing, Management, Project Management",
Ertekaa,Fleet Manager,Sayeda Zeinab,26,28 days,Data engineer,"·, Fleet Management, Fleet, FLEET MANAGER, Vehicles, Trucks, Mechanical",
Venus Hiring,Data Analyst,Toronto,26,2 months,Data engineer,"·, Analysis, analytical, Computer Science, Information Technology (IT), SQL",
Energya Steel Fabrication- Elsweedy Helal,Purchasing Manager - Steel Industry,10th of Ramadan City,26,28 days,Data engineer,"·, ERP, Logistics, Procurement, Purchasing, Supply, Supply Chain, Steel Industry",
United to End Cervical Cancer in Egypt,Senior Project Manager,Cairo,26,30 days,Data engineer,"·, Management, MS Office, Project, Project Management, Social Media, Analysis, media, Computer Science, Financial Management",
Alex Apparels for Garment Manufacturing,Senior Industrial Engineer (IE),Ameria,26,2 months,Data engineer,"·, Communication, Computer Science, Industrial, Manufacturing, Planning",
Global Brands,Pre-Sales Active Network Engineer,New Cairo,26,2 months,Data engineer,"·, Presales, Microsoft Office, Information Technology (IT), Sales, technical, Communication",
Cosmos,Senior Site Mechanical Engineer,Marsa Matruh,26,2 months,Data engineer,"·, HVAC, Plumbing, Firefighting",
AlGammal Contracting,Quality Control Engineer,Abu Rawash,26,2 months,Data engineer,"·, Control, quality, Quality Assurance, Quality Control",
Pro Light Egypt,Electrical Sales Engineer/ Projects Sales (Lighting Field ),6th of October,26,2 months,Data engineer,"·, Lighting, Sales, Negotiation, LED Lighting, Lightroom",
ECC Group,Data Management Specialist,Nasr City,26,2 months,Data engineer,"·, Administration, Communication, CRM, Digital Marketing, Management, Microsoft Excel",
Efada Technology,"Senior System Engineer ""Infrastructure""",New Cairo,26,2 months,Data engineer,"·, Automation, Azure, Cloud, Active Directory, Information Technology (IT), Infrastructure, SQL",
Zewail City,Student Information System (SIS) Specialist,6th of October,26,1 month,Data engineer,"·, Information Systems, Computer Science, Software, Maintenance, Information Technology (IT), Analysis",
NILEWOOD ,Electrical & Instrumentation Engineer,Alsadat City,26,2 months,Data engineer,"·, Electrical, English, instrumentation, Industrial",
Qawafil For Real Estate Investment,Civil Site Engineer,New Cairo,26,2 months,Data engineer,"·, Construction, Management, Site, Communication, Civil, Architecture",
Kandil Steel,Electrical Maintenance Engineer,Obour City,26,2 months,Data engineer,"·, Electrical, Maintenance",
Alex Apparels for Garment Manufacturing,Senior Industrial Engineering (IE) Manager,Ameria,27,2 months,Data engineer,"·, Communication skills, Computer Science, Information Technology (IT), Management, Industrial",
Reliance Egypt,Senior MEP Procurement Engineer,Cairo,27,2 months,Data engineer,"·, MEP, Procurement",
Prifix,ERP Specialist,Bourj Alarab,27,1 month,Data engineer,"·, Administration, Analysis, computer, Computer Hardware, Computer Science, Information Technology (IT)",
Cosmos,Senior Civil Design Engineer,Sheraton,27,2 months,Data engineer,"·, Design, Revit, AutoCAD, ETABS",
3Concepts For Design & Decoration,Senior BIM Coordinator,Cairo,27,1 month,Data engineer,"·, Architecture, AutoCAD, Coordinator, BIM, Revit",
HSE Contractors for CPM Scheduling Consultants,Structure BIM Coordinator,Giza,27,1 month,Data engineer,"·, AutoCAD, BIM, Navisworks, Revit, Steel Structure, Architecture, BIM Modeling",
IETOS,Commissioning Engineer,Sheraton,27,2 months,Data engineer,"·, Commissioning",
HSE Contractors for CPM Scheduling Consultants,Marketing Specialist,Dokki,27,1 month,Data engineer,"·, email marketing, E-Marketing, Social Media, marketing specialist, Marketing, English",
Sphinx Glass,"SAP PP/PM/QM Consultant (Production Planning, Plant Maintenance, and Quality Management)",Alsadat City,27,1 month,Data engineer,"·, Computer Science, Information Technology (IT), Maintenance, PM, QM, SAP, SAP PP",
Hyundai Rotem,Electrical Engineer,Port Said,27,2 months,Data engineer,"·, Electrical, MS Office, English, Time Management, communication skills",
Hyundai Rotem,Mechanical Engineer,Port Said,27,2 months,Data engineer,"·, Maintenance, Railway, Rolling Stock, Preventive Maintenance, MMIS",
pavami,Laravel Developer,Cairo,27,1 month,Data engineer,"·, API, backend, Laravel, PHP, MySQL, Computer Science, front-end",
Confidential,QS Engineer (Civil),New Cairo,27,2 months,Data engineer,"·, Civil, Infrastructure, Construction, Quantity Surveying, CAD, Microsoft Office, Contracting",
BI-Technologies,Senior Power BI Developer,New Cairo,27,2 months,Data engineer,"·, Computer Science, Power BI, SSRS, BI, SQL, Microsoft Power BI",
Quality Business Solutions,Sales Buzz Application Support Engineer,Maadi,27,2 months,Data engineer,"·, SFA, Sales Buzz, Automation, computer, Computer Science, Oracle, Sales",
GTCI Constructors ,Senior Electrical / Solar Tender Engineer,Heliopolis,28,2 months,Data engineer,"·, Tendering, Proposals, AutoCAD, Construction, Electrical, Management, Power, Technical Office",
Saint-Gobain,Planning Manager,Ain Sokhna,28,1 month,Data engineer,"·, Administration, Communication skills, Planning, Operations, CPIM, Supply Chain, Sales, ERP",
Nahdet Misr Publishing Group,Senior Supply Chain Planner,6th of October,28,1 month,Data engineer,"·, CPIM, analytical, Supply Chain, demand, Planning, Supply, Production, Logistics",
Modern Controls ,Electrical Site Engineer,Giza,28,2 months,Data engineer,"·, Electrical, Electrical Site",
Nour Eldin Elsherif for Trading vehicles,General Manager Of Operations,Katameya,28,1 month,Data engineer,"·, Management, After-sales, automotive, Operations, supply chain management, E-Commerce, Tires, Spare Parts Management",
Efada Technology,"Software Developer ""Outsourced Cash team""",6th of October,28,1 month,Data engineer,"·, Agile, Information Technology (IT), Java, Software Development, Computer Science, Agile Methodology, AWS, Cloud",
Giza Seeds and Herbs,Planning Lead (S&OP Lead),Giza,28,1 month,Data engineer,"·, Problem Solving, Leadership, Adaptability, Strategic Thinking",
SellAbroad,Chief Technology Officer,New Cairo,28,1 month,Data engineer,"·, e-commerce application, Shopify Integration, Hiring, Professional Scrum Master, Communication, Computer Science, Information Technology (IT), Logistics",
ACE Consulting Engineers  (Moharram Bakhoum ,BIM Manager (Architecture / Civil),Mohandessin,28,1 month,Data engineer,"·, Architecture, BIM, Project Management",
Softxpert Incorporation ,Backend Developer ( PHP & Laravel ),Alexandria,28,1 month,Data engineer,"·, Computer Science, Information Technology (IT), Laravel, Software, Software Development, PHP",
Sphinx Glass,Foreign Procurement Specialist,Alsadat City,28,1 month,Data engineer,"·, Purchasing, Procurement, ERP, Industrial, Manufacturing, Supply Chain, Computer Skills",
Osus Group ,Frontend Developer - Fully Remote Job,Cairo,28,1 month,Data engineer,"·, CSS3, Computer Science, Software Development, front-end, HTML5, Information Technology (IT), JavaScript",
GMC,Electrical Tender Section Head,Cairo,28,1 month,Data engineer,"·, Design",
Elabd Foods,Business Analyst,Abu Rawash,28,1 month,Data engineer,"·, Agile, Analysis, analytical, Business Analysis, Information Technology (IT), Python",
IDA Engineering,BIM Manager,Garden City,29,1 month,Data engineer,"·, Design Management, BIM, Revit, Navisworks, BIM Modeling, Revit Dynamo, Grasshopper",
Youxel,Senior Business Analyst,Cairo,29,1 month,Data engineer,"·, Business Analysis, Information Technology (IT), Software Development, Software, Computer Science",
AZURE,Head of Architecture Department,New Cairo,29,1 month,Data engineer,"·, Architecture, Management, Teaching",
Seldar Egypt,IT Specialist - Hurghada,Hurghada,29,1 month,Data engineer,"·, Information Technology (IT), Computer Science, Installation, Technical Support, Computer, Science, IT",
Confidential,Production Manager,New Cairo,29,1 month,Data engineer,"·, Design, Project Management, Leadership, Management, Construction",
Canonical,Software Engineer - Python and K8s,Riyadh,29,,Data engineer,"·, Information Technology (IT), Computer Science, Software Development, Software",
Madar Soft,iOS Developer,Fleming,29,1 month,Data engineer,"·, Computer Science, Core Animation, Information Technology (IT), Git, iOS, Objective-C, RESTful",
Egyptrol,Project Scheduler,Cairo,29,1 month,Data engineer,"·, Planning, Primavera P6, Project Management",
GB Corp,Security Supervisor,Alsadat City,29,1 month,Data engineer,"·, Information Technology (IT), English, Computer Science, Security, Microsoft Office",
V3 Middle East Engineering Consultants,Senior Planning Engineer,Riyadh,29,,Data engineer,"·, Information Technology (IT), Computer Science, Software Development",
EZeats ,Senior Backend Developer,Heliopolis,29,2 months,Data engineer,"·, backend, Computer Science, Information Technology (IT), Software Development, Development, AWS, Node.js",
Analog AI,Senior Research Engineer,Dubai,29,,Data engineer,"·, Information Technology (IT), Computer Science, Software Development",
Trilogy,"Vice President of Product Engineering, 2 Hour Learning (Remote) - $400,000/year USD",Dubai,29,,Data engineer,"·, computer science, information technology (it), project management, aws, software",
MENA-Water,Project Engineer - Waste Water Treatment,Dubai,29,,Data engineer,"·, Project Management, Construction, Information Technology (IT), Computer Science, Architecture",
Bureau Veritas Group,Process Safety Engineer 1,Dubai,29,,Data engineer,"·, computer science, information technology (it), management, safety, mechanical",
Osus Group ,Software Tester - Fully Remote Job,Cairo,30,1 month,Data engineer,"·, Quality Assurance, International Software Testing Qualifications Board, Software Testing, System Testing, Testing, Automation Testing, User Testing",
Apex Furniture,Quality Control Specialist,Badr City,30,1 month,Data engineer,"·, Furniture, quality, Communication skills, Analysis, Quality Control, Skills",
Eagle Chemicals,Production Chemist,6th of October,30,1 month,Data engineer,"·, Production, Chemicals, Alkyd, Microsoft Office, English",
El Mansour Development ,Supply Chain Manager,Mokattam,30,1 month,Data engineer,"·, Construction, Logistics, Management, Procurement, Project Management, Purchasing",
Confidential,Oracle Application Manager,Heliopolis,30,2 months,Data engineer,"·, application, Application Manager, Computer Science, Information Technology (IT), Manager, Oracle, oracle application",
Sulfah,Quality Assurance Lead,Cairo,30,2 months,Data engineer,"·, Computer Science, ISTQB, Quality Assurance, quality, QA, Software, Testing",
Ibn Sina Pharma,IT Specialist,15th May City,30,2 months,Data engineer,"·, CCNA, computer, Computer Science, English, Information Technology (IT), Maintenance, MCSA",
BrickRed Technologies,Senior Tableau BI Developer,Cairo,30,2 months,Data engineer,"·, Tableau, SQL, BI, Information Technology (IT)",
Quanvex,Senior Sales Manager,Sheikh Zayed,30,1 month,Data engineer,"·, Sales Planning, Digital Transformation, Marketing, Negotiation, Business Analytics",
asquared,Project Coordinator,New Cairo,30,2 months,Data engineer,"·, Project Coordination, Project, Project Management, Architecture",
REDCON Construction Co. S.A.E,Infrastructure Procurement Team Leader,Heliopolis,30,2 months,Data engineer,"·, Procurement, Purchasing, Construction",
Chema Foam,IT Manager,10th of Ramadan City,30,2 months,Data engineer,"·, Communication skills, Computer Science, ERP, IT, Information Technology (IT), Project Management, Communication, Management",
Confidential,Project Manager (Fit out Projects / Internal Finishing / Decoration / Office Furniture),Nasr City,30,2 months,Data engineer,"·, Management, Project, English, Architecture, Fit-Out",
Confidential,Quality Manager,Mohandessin,30,2 months,Data engineer,"·, Furniture, quality, Quality Control, Quality Assurance, Quality Management, Management, Analysis, Quality Auditing",
IBIC Group,Odoo Developer,New Cairo,30,2 months,Data engineer,"·, Development, Information Technology (IT), Software, Odoo, Computer Science",
LINK TSP,Senior Flutter developer,New Cairo,31,2 months,Data engineer,"·, Java, Android, Software Development, Computer Science, Software, Information Technology (IT)",
SERA Group,System Administrator,Obour City,31,2 months,Data engineer,"·, computer, Communication, Computer Science, Information technology, Information Technology (IT), MCSA",
Sandah for micro finance,Senior PHP Developer (Laravel),6th of October,31,2 months,Data engineer,"·, CSS, Information Technology (IT), Software, Java, Software Development, Development",
engineering tracks,Quality Control Specialist,Nasr City,31,2 months,Data engineer,"·, Analysis, Communication, Communication skills, Education, Management, Monitoring",
Confidential,Content Creator,Cairo,31,2 months,Data engineer,"·, content creator, Content, Content Management, copywriter, Editing, English, Writing",
Confidential,"Full Stack Developer (Laravel, Node.js, Express, MySQL, React)",Nasr City,31,2 months,Data engineer,"·, Information Technology (IT), PHP, MySQL, Software Development, Laravel, JavaScript, Git, Computer Science",
Foozu,Full Stack Developer,Sheikh Zayed,31,2 months,Data engineer,"·, JavaScript, HTML, Software Development, Typescript, React Native, React.js, RESTful APIs, APIs, Computer Science",
Fine Hygienic Holding,Sales Analyst - Power BI,6th of October,31,,Data engineer,"·, Analysis, Analyst, Business Analyst, Sales Analysis, Finance, Power BI, SQL",
3Brothers,Electrical Panels and Automation Business Unit Director,10th of Ramadan City,31,2 months,Data engineer,"·, MBA, Leadership Management, Decision Making, Strategic Planning, Automation, Panels, Electrical Panels",
Global Food Investment,Floor Manager,10th of Ramadan City,31,2 months,Data engineer,"·, Food, Management, Production, Production Process, Team management, Administration",
GreenCola Egypt,Quality Assurance Manager for Food & Beverage,New Cairo,31,2 months,Data engineer,"·, Food Science, Quality Assurance, Quality Control, MS Office, Quality Management",
Saint-Gobain,Projects Sales Manager,New Cairo,31,2 months,Data engineer,"·, Communication, Sales, Project Management, sales skills, Business Development, Glass, CRM, business",
Seoudi Supermarket,Senior Product Associate,Sheikh Zayed,31,,Data engineer,"·, Agile, Computer Science, Information Technology (IT), Product Management",
Confidential,Quality Control Manager,Cairo,31,2 months,Data engineer,"·, Quality Control, Manufacturing, Glass, quality, QC, Management, Quality Management, Administration",
BI-Technologies,Application Consultant (Sales Buzz Product),New Cairo,31,2 months,Data engineer,"·, Information Technology (IT), Computer Science, Telecommunication, Software, Software Implementation",
Alexandria For Programming,Flutter Mobile Developer - internship - Remotely,Bolkly,32,2 months,Data engineer,"·, Mobile Development, Software Development, Information Technology (IT), flutter, dart, Software",
AHS Group ,Factory Manager – Diapers & Tissues Industry,15th May City,32,2 months,Data engineer,"·, Manufacturing, Factory Management, Factory, Industry, Production, quality, Management, business",
WRIGHT PLAN,Senior/Junior Technical Office Architect,New Cairo,32,2 months,Data engineer,"·, Architecture, AutoCAD 2D, AutoCAD 3D, Quality Control, Quality Assurance, Architect",
AL SALMANYA,Architect Technical office,Cairo,32,2 months,Data engineer,"·, AutoCAD, technical, Technical Office, Architect, Microsoft Office, office",
Seoudi Supermarket,Senior Cloud administrator,Sheikh Zayed,32,2 months,Data engineer,"·, Business Administration, Computer Science, Information Technology (IT), Management, MCSA, MCSE",
WTDD,Backend Developer,6th of October,32,2 months,Data engineer,"·, APIs, Node.js, PostgreSQL, MongoDB, OAuth, RBAC, RESTful APIs, GraphQL, backend",
Bainona Engineering Company ,BIM Manager,Nasr City,32,9 days,Data engineer,"·, Architecture, Communication, BIM, Leadership, Revit, BIMManager",
Nile University,Software Developer,Sheikh Zayed,32,2 months,Data engineer,"·, Agile, Computer Science, Information Technology (IT), Java, MySQL, Programming",
DHL Express Egypt,Service Support Analyst,Sheraton,32,,Data engineer,"·, CCNA, Computer Science, Technical Support",
Spinneys Egypt,Database Administrator,Maadi,32,,Data engineer,"·, Computer Science, Database, Database Management, Database Security, Management, SQL Database, SQL",
Confidential,IT Manager,6th of October,32,19 days,Data engineer,"·, Information Technology (IT), IT",
National Glass,Quality Control Chemist,10th of Ramadan City,32,2 months,Data engineer,"·, Chemical, Chemistry, Control, Glass, quality, Quality Control",
EVA Cosmetics  ,Oracle Financial Consultant,6th of October,32,,Data engineer,"·, Oracle, Oracle Financial System",
Safa Soft,Product Marketing Manager,Maadi,32,2 months,Data engineer,"·, Content, CRM, Management, Marketing, Sales, Social Media, Product Management",
Imerys Ceramics Egypt ,Technical support chemist,10th of Ramadan City,32,14 days,Data engineer,"·, Production, Chemistry, English, Testing, Technical Support",
Magaz,Technical Interior Design Architect,New Cairo,33,2 months,Data engineer,"·, architectural, Architecture, Finishing, AutoCAD, Interior Design, fitouts, fine Finishes, interior",
PANATIX Analytical Systems ,Administrative Assistant,New Cairo,33,11 days,Data engineer,"·, Administration, Business Administration, Communication skills, Microsoft Office, Secretary, Office management, Accounting",
Proserve For Electromechanical Works,Marketing Associate,New Cairo,33,2 months,Data engineer,"·, Sales, Sales Target, sales skills, Marketing, Communication, Electrical, Outdoor Sales",
Bright Creations,DAZU - React Frontend Developer,Smart Village,33,,Data engineer,"·, Sass, JavaScript, CSS, UI, Frontend, HTML5, Software Development, Vue.js",
WUZZUF,Senior Product Designer,Maadi,33,11 days,Data engineer,"·, Adobe XD, Agile, Computer Science, Design, Development, Information Technology (IT), IT",
softprimes,Odoo Developer (80% Remote),Nasr City,33,8 days,Data engineer,"·, HTML5, Software Development, Full Stack, Odoo, python",
LEEDS FIT-OUT,HSE Officer,6th of October,33,8 days,Data engineer,"·, Health and Safety, HSE, Health, OSHA, quality, Safety, NEBOSH",
Grifols Egypt for Plasma Derivatives,Operations Technical Specialist - Kobri El Koba,Waili,33,,Data engineer,"·, English, quality, Operations, Business Writing",
Grifols Egypt for Plasma Derivatives,Operations Technical Specialist - Banha,Banha,33,,Data engineer,"·, English, quality, Operations, Business Writing",
Grifols Egypt for Plasma Derivatives,Operations Technical Specialist - 6 October,6th of October,33,,Data engineer,"·, Operations, Business Writing, Communication, Microsoft Office, English, quality",
Avetti Commerce FZCO,Nocode Architect / AI Developer,Heliopolis,33,2 months,Data engineer,"·, React.js, nextjs, software, ecommerce, Programming Language, it, Development, Software Development, Web Development",
Aldabboos Group    ,Odoo Developer,Sheraton,33,17 days,Data engineer,"·, Odoo Development, Odoo, Python, Mobile Development, REST, Software, Information Technology (IT)",
Al monairy,Planning Manager,Alsadat City,33,,Data engineer,"·, Food, Industrial, Manufacturing, Production, Sales, Supply Chain",
Confidential,Product Manager,Downtown,33,,Data engineer,"·, e-commerce platform, Marketing, product manager, Sales, UI Design, UI/UX, SEO, A/B, E-Commerce",
Itechs Group,Business Analyst,Nasr City,33,,Data engineer,"·, Business Analyst, Agile, SQL, NoSQL, Communication skills, Problem solving skills, Presentation skills",
Logistica,IT Assistant Manager - Sokhna Site,Ataqah,34,,Data engineer,"·, Information Technology (IT), Computer Science, Database, ERP, networks",
Dynamicslink,Microsoft Dynamics NAV/Business Central Developer,Nasr City,34,14 days,Data engineer,"·, Computer Science, Business central, Microsoft Dynamics, NAV, Dynamics 365, Information Technology (IT), SQL",
ICON Holding,HSE Section Head,Helwan,34,,Data engineer,"·, Manufacturing, English, Microsoft Office, Management",
Bnaia,Senior Backend Developer PHP,Maadi,34,2 months,Data engineer,"·, Computer Science, CSS, Git, Software Development, HTML, Information Technology (IT), Laravel",
Confidential,Senior Flutter Developer (On-site),Nasr City,34,8 days,Data engineer,"·, Android Development, Flutter, APIs, Software Development, iOS, Android, Github, Information Technology (IT), Flutter developer",
Fixed Solutions,Android Developer,Sheraton,34,14 days,Data engineer,"·, Android Development, Computer Science, Android studio, Android, Software Development, Kotlin, Firebase, Java, Software",
Avetti Commerce FZCO,Java / Spring /Hibernate / AI Developer,Heliopolis,34,2 months,Data engineer,"·, software, ecommerce, Programming Language, it, Development, Software Development, Web Development, Web",
Avetti Commerce FZCO,React.js / Nextjs / AI Developer,Heliopolis,34,2 months,Data engineer,"·, React.js, nextjs, software, ecommerce, Programming Language, it, Development, Software Development, Web Development",
AL SALMANYA,Pre-Sales Structured Cabling Specialist,Cairo,34,2 months,Data engineer,"·, cabling, Pre-Sales, Information Technology (IT), network, Communication",
Rehabitaire,MERN Stack Developer,Maadi,34,2 months,Data engineer,"·, Computer Science, HTML5, Information Technology (IT), JavaScript, MongoDB, React",
New Plan ,Electrical Technical Office Section Head,Heliopolis,34,2 months,Data engineer,"·, Communication, AutoCAD, Electrical",
New Plan ,Mechanical technical Office Section Head,Heliopolis,34,2 months,Data engineer,"·, Mechanical, technical",
Cosmos,Senior Site Architect,Marsa Matruh,34,2 months,Data engineer,"·, Architecture, Site Supervision",
ECC Group,Business Analyst,Nasr City,34,,Data engineer,"·, Analyst, analytical, Analysis, business, Business Administration, Business Analysis, Business Analyst",
Dynamicslink,Functional Consultant MS Dynamics 365 F&O-Finance,Nasr City,34,14 days,Data engineer,"·, Ax, Computer Science, Microsoft dynamics 365, Dynamics, D365, Dynamics AX, ERP",
My Business Care Team,AWS / Amazon Connect Specialist,Cairo,35,23 days,Data engineer,"·, AWS, Information Technology (IT), Python, Node.js, PHP, RESTful APIs, PostgreSQL, Amazon Web Services",
AFI FOOD,lab specialist,Obour City,35,16 days,Data engineer,"·, lab specialist, Lab, Science",
LEONI Wiring System Egypt S.A.E,Technical Support Trainee,Nasr City,35,2 months,Data engineer,"·, Computer Science, Information Technology (IT), IT",
Nahdet Misr Publishing Group,Senior SAP PP Consultant,Giza,35,9 days,Data engineer,"·, Computer Science, Planning, PP, SAP, Configuration, Information technology",
OTIC,Python Backend Developer – AI & Chatbots,New Cairo,35,2 months,Data engineer,"·, Python Backend Developer, Database, Computer Science, Azure, APIs, Software Development, Oracle, Python, Django",
Cloudzlab,Salesforce Developer,Cairo,35,9 days,Data engineer,"·, Salesforce, APEX, Integration, Computer Science, Automation, Business Development, Communication, lightning",
Avetti Commerce FZCO,Website Development / AI Developer,Heliopolis,35,2 months,Data engineer,"·, ecommerce, Programming Language, it, Web Development, Web, Information Technology (IT), AI, CMS, WordPress CMS",
Cosmos,Mechanical Design Team Leader - HVAC,Sheraton,35,2 months,Data engineer,"·, Design, AutoCAD, Revit",
Cosmos,Mechanical Design Team leader - Plumbing and Firefighting,Sheraton,35,2 months,Data engineer,"·, AutoCAD, Communication skills, Revit MEP",
Confidential,Purchasing Manager,Noubaria,35,28 days,Data engineer,"·, Purchasing, Supply, Supply Chain, supply chain management, Vendor Management, Logistics, Management",
3D Diagnostix,Junior Linux System Administrator,Maadi,35,2 months,Data engineer,"·, Administration, CCNA, Cisco, Computer Science, Information Technology (IT), Linux",
OSAMA AZRAQ FOR CONSTRCUTION,Odoo Developer,Jeddah,35,21 days,Data engineer,"·, Odoo, Development",
Square Engineering Firm,Financial Planning and Analysis Senior Section Head,Madinaty,35,11 days,Data engineer,"·, Analysis, Corporate Finance, Accounting, Financial Planning, Financial Analysis, Financial, Financial Management, Planning, Finance",
Alfa Laboratories,Senior Purchasing Specialist - Construction,Sheikh Zayed,35,,Data engineer,"·, Logistics, Negotiation, Supply Chain, Supply, Purchasing, Construction, Procurement, Planning",
Cosmos,Electrical Design Team leader,Sheraton,35,2 months,Data engineer,"·, AutoCAD, Revit, Team management",
Confidential,Real Estate Appraiser,Cairo,36,,Data engineer,"·, Real Estate, Property",
Al Ahly capital holding Al Ahly Tamkeen,Network & Information Security Manager,Zamalek,36,14 days,Data engineer,"·, Information Security, Information Technology (IT), Networking, Management, Security",
ECC Group,System Administrator Team Lead,Nasr City,36,2 months,Data engineer,"·, Computer Science, Information Technology (IT), Business Administration, Odoo ERP, Python, Network Administration, Administration, Information Systems",
Confidential,Product Pricing,Dokki,36,15 days,Data engineer,"·, Microsoft Office, Pricing, Sales, Market Research, Follow Up, CRM System, Odoo ERP",
INVENTO,Back End Developer (Golang),Maadi,36,9 days,Data engineer,"·, backend, Golang, Computer Science, Programming Language, API, Software Development, GraphQL",
Al Rabat,ERP Project Manager (odoo),New Cairo,36,2 months,Data engineer,"·, Project Management, Information Technology (IT), Odoo ERP, Odoo, Odoo Development, Software Development, Project",
Safety Point,Local and Foreign Purchasing Senior Specialist,Cairo,36,14 days,Data engineer,"·, Procurement, Purchasing, Shipping, Supply Chain, Suppliers, Business Administration, Communication skills",
Global Brands,Senior AI Developer,New Cairo,36,25 days,Data engineer,"·, AWS, APIs, Information Technology (IT), Python, Java, Software Development, Software, Computer Science",
IDH ,Billing Executive,Cairo,36,8 days,Data engineer,"·, Accounting, Billing, Invoicing, Finance, Cash Flow, Collection",
Hamza Group,Supply Chain Manager,Dokki,36,8 days,Data engineer,"·, Logistics, inventory, Management, Manufacturing, Procurement, Purchasing, SAP",
Rawasem Architecture Workshop,Senior Technical Architect,6th of October,36,2 months,Data engineer,"·, Architecture, Revit, AutoCAD, Project Management, Computer Science, English, Management",
KZ for Pesticides and Chemicals. ,Chemist,Kafr Alzayat,36,16 days,Data engineer,"·, Analysis, Chemist, Chemistry, Communication, Quality Control, English, Science",
PACHIN FOR PAINTS,Oracle Developer,Obour City,36,23 days,Data engineer,"·, Computer Science, developer, Oracle, PL/SQL, SQL",
Monglish Academy,Technology Director,Cairo,36,2 months,Data engineer,"·, IT, Information Technology (IT), Computer Science, Information technology, Cloud, Software Development, Technology",
Confidential,IT Specialist - Cairo,Heliopolis,36,2 months,Data engineer,"·, Install, CCNA, CCNA Voice, SQL Server, Troubleshoot, Maintenance, Information Technology (IT)",
Original International For trailers,Maintenance Section Head,Obour City,37,2 months,Data engineer,"·, ERP, Maintenance, Management, Manufacturing, Mechanical",
Confidential,Maintenance Planning Section Head,Port Said,37,2 months,Data engineer,"·, Maintenance, mechanical power",
SURE International Technology,Senior Android Developer,Nasr City,37,17 days,Data engineer,"·, Android, Computer Science, Mobile Development",
Sea Port for Trading and Engineering,Stock Control Specialist,Cairo,37,17 days,Data engineer,"·, Inventory Control, inventory, Logistics, Stock, Supply Chain, Spare Parts, Automotive Spare Parts",
CodeCooks,Full Stack Developer,New Cairo,37,17 days,Data engineer,"·, Full Stack Developer, Information Technology (IT), Computer Science, Software Development, Full Stack",
COLAS RAIL Egypt,Senior Quantity Surveyor,6th of October,37,2 months,Data engineer,"·, Architecture, AutoCAD, Construction, Mechanical, Microsoft Office, Quantity Surveying",
