search_keyword,page_number,job_title,company_name,location,posted_time,years_of_experience,technologies
software,138,Account Officer,Mohamed Fadl for Software and Translation -,"Dokki,",1 month,,"·,Accounting,·,English Education,·,Account officer,·,Accounts Payable,·,Administration,·,Business Administration,·,Customer Service,·,Finance,·,Marketing"
software,138,Microsoft System Administrator,Techno Management -,"Nasr City,",1 month,,"·,Microsoft SQL Server,·,Installation,·,Configuration,·,Troubleshooting"
software,138,Oracle Application Manager,Confidential -,"Heliopolis,",1 month,,"·,application,·,Application Manager,·,Computer Engineering,·,Computer Science,·,Information Technology (IT),·,Manager,·,Oracle,·,oracle application"
software,138,Oracle Consultant (Maintenance & Production),Confidential -,"Heliopolis,",1 month,,"·,Information Technology (IT),·,Maintenance,·,Oracle Fusion,·,Oracle,·,Implementations,·,Computer Science"
software,138,Senior Tableau BI Developer,BrickRed Technologies -,"Cairo,",1 month,,"·,Data Modeling,·,Data visualization,·,Tableau,·,SQL,·,BI,·,Data,·,data quality,·,Information Technology (IT)"
software,138,Oracle SCM Consultant,Confidential -,"Heliopolis,",1 month,,"·,Information Technology (IT),·,Computer Science,·,Oracle,·,SCM"
software,138,Project Manager,Math Builds -,"6th of October,",2 months,,"·,AutoCAD,·,Civil Engineering,·,Civil,·,Construction,·,Project Management,·,Project,·,Communication,·,Management,·,quality"
software,138,ERP Consultant,Fodista Resturant ERP -,"Maadi,",1 month,,"·,ERP System,·,ERP Implementation,·,Consultation,·,Communication"
software,138,Quality Control Specialist,engineering tracks -,"Nasr City,",1 month,,"·,Analysis,·,Communication,·,Communication skills,·,Education,·,Engineering,·,Management,·,Monitoring"
software,138,Devops Engineer,MOBILY INFOTECH LTD INDIA -,"Cairo,",1 month,,"·,DevOps,·,Devops Engineer"
software,138,Senior SAP Basis,Nahdet Misr Publishing Group -,"Giza,",2 months,,"·,Information Technology (IT),·,Computer Science,·,SAP,·,Finance,·,Education,·,computer"
software,138,3D Rendering Specialist,3Brothers -,"10th of Ramadan City,",2 months,,"·,3D Modeling,·,3D,·,Adobe Suite,·,Design,·,Product Design,·,Graphic Design,·,Rendering,·,Blender,·,3ds Max"
software,139,SEO Content Writer,Alexandria For Programming -,"Bolkly,",1 month,,"·,Content Writing,·,Writing,·,Content,·,Marketing,·,Skills,·,Social Media,·,media,·,Computer Skills,·,worpress"
software,139,Wodrpress / PHP - Alexandria - internship,Alexandria For Programming -,"Bolkly,",1 month,,"·,Computer Science,·,Information Technology (IT),·,HTML,·,PHP,·,WordPress,·,CSS"
software,139,Call Center Agent,COB Solution  -,"Maadi,",2 months,,"·,Call Center,·,Communication,·,Customer Service,·,Customer Support,·,Customer Care,·,Communication skills,·,Customer,·,Skills,·,English"
software,139,ELV Pre-Sales Engineer,Logitime Egypt -,"Heliopolis,",2 months,,"·,Communication,·,Pre-Sales,·,Technical Sales,·,ELV"
software,139,Head OF Accounting,ACO-Construction -,"6th of October,",2 months,,"·,Accounting,·,CMA,·,Construction"
software,139,Quality Engineer,Marmonil Marble & Granite -,"Katameya,",2 months,,"·,Quality Assurance,·,quality,·,Engineering,·,engineer,·,Quality Control,·,Quality engineer,·,ISO,·,ISO 9001"
software,139,Logistics Specialist,International co for Electrical & Electronic Industries Electro George -,"Abu Rawash,",2 months,,"·,Logistics,·,Purchasing,·,Shipping,·,Supply Chain,·,Procurement,·,Communication skills,·,Microsoft Office"
software,139,Senior Corporate Treasurer,Abo Samra Travel -,"Cairo,",2 months,,"·,Good Command of English Langiage,·,soild financial modelling,·,Excellent MS office,·,Accounting,·,Communication,·,Corporate Sales,·,Customer Service,·,Finance,·,Financial"
software,139,Sales Manager - Egypt,Unioil -,"Cairo,",2 months,,"·,Management,·,B2B,·,FMCG,·,sales skills,·,Leadership,·,Creative Thinking,·,Negotiation"
software,139,Senior MEP Procurement Engineer,Reliance Egypt -,"Cairo,",2 months,,"·,MEP,·,Procurement"
software,139,Customer Service Associate,Unique Solutions Network -,"Cairo,",2 months,,"·,Customer Support,·,English,·,Customer Service,·,Communication,·,Customer Care,·,Insurance,·,media,·,Medical,·,Microsoft Office"
software,139,Architect Engineer,مكتب DAl للاستشارات الهندسية -,"Cairo,",2 months,,"·,Architect,·,Architecture,·,Engineering,·,3D,·,Project Management,·,Design,·,Drawing,·,Construction"
software,139,Project Engineer,Al Asdekaa Group for Dairies Production and Trading -,"Bourj Alarab,",2 months,,"·,Civil Engineering,·,Project,·,Project Management"
software,139,Customer Service Assistant,Cairoflow -,"Nasr City,",2 months,,"·,Communication,·,Customer Care,·,Customer Support,·,Customer Service,·,Management,·,Service,·,Sales,·,Presentation,·,Education"
software,139,Furniture Technical Office Engineer,Elhassan Architects     -,"Faisal,",2 months,,"·,Furniture,·,Engineering,·,technical,·,Technical Office,·,AutoCAD,·,Communication skills,·,Architecture,·,Design"
software,140,Media Buyer,Landmarks consulting solutions CO  -,"Maadi,",2 months,,"·,Buyer,·,Advertising,·,Digital Marketing,·,digital media,·,Marketing,·,Media Buyer,·,Social Media,·,digital marketing"
software,140,Product Manager,aventa laboratory  -,"Maadi,",2 months,,"·,Pharmacist,·,product manager,·,Pharmaceutical,·,Product Management,·,Marketing"
software,140,Export Manager,Link-Masr -,"6th of October,",2 months,,"·,Export,·,Customs,·,Shipping,·,Trade,·,Logistics,·,Supply Chain,·,french"
software,140,Senior Media Buyer (Real Estate),Palmier Developments  -,"Sheikh Zayed,",2 months,,"·,Advertising,·,Buyer,·,buying,·,Digital Marketing,·,digital marketing,·,Media Buyer,·,media,·,Social Media"
software,140,Foreign Procurement Specialist,MG  -,"Nasr City,",2 months,,"·,Procurement,·,Purchasing,·,Supply,·,SAP,·,MS Office,·,Manufacturing,·,Logistics"
software,140,Production Engineer,WAA Consulting Engineers  -,"Rehab City,",2 months,,"·,Production Engineering,·,Manufacturing,·,Mechanical Engineering,·,Production,·,Electric Machines,·,Commissioning,·,SolidWorks"
software,140,MEP Engineer,WAA Consulting Engineers  -,"Rehab City,",2 months,,"·,Mechanical Engineering,·,Electrical Engineering,·,Project Coordination,·,HVAC Engineering,·,Electromechanical Engineering"
software,140,Typist,TransPioneers -,"Dokki,",2 months,,"·,Typing,·,Speed Typing,·,Data Entry"
software,140,Administrative Manager,Experts -,"Heliopolis,",2 months,,"·,Administration,·,Security,·,Fleet Management,·,Car Maintenance,·,Preventive Maintenance,·,Cleaning,·,renew car license"
software,140,Senior Civil Design Engineer,Cosmos -,"Sheraton,",2 months,,"·,Civil Engineering,·,Design,·,Revit,·,AutoCAD,·,ETABS"
software,140,Head of Logistics,Melco-Mec Egypt for Elevators & Escalators - Mitsubishi -,"Dokki,",2 months,,"·,Customs Clearance,·,clearance,·,Logistics"
software,140,Purchasing Officer,Alunaut -,"Nasr City,",2 months,,"·,Purchasing,·,Purchasing Officer,·,Supply Chain,·,Administration"
software,140,Design Engineer,MOG Group -,"Nasr City,",2 months,,"·,design engineer,·,Applied Arts,·,Civil Engineering,·,CAD,·,SolidWorks,·,Design,·,Engineering"
software,140,Customer Support Advisor - English,Intouch CX  -,"Cairo,",2 months,,"·,c1,·,Customer Care,·,Customer Service,·,Customer Support,·,English,·,Experience,·,Sales"
software,140,IT Help Desk,Burger King -,"Heliopolis,",2 months,,"·,Information Technology (IT),·,Computer Science,·,computer,·,English,·,Help desk,·,Installation"
software,141,IT Administrator,Technomaster For Metal Industries (Technometal)  -,"10th of Ramadan City,",2 months,,"·,Computer Science,·,Information Technology (IT),·,Technical Support,·,IT Specialist,·,IT"
software,141,Customer Service Agent - English,Intouch CX  -,"Maadi,",2 months,,"·,Customer Care,·,Customer Support,·,Communication,·,CRM Systems,·,CRM,·,Customer,·,Customer Service,·,Information technology,·,Support"
software,141,Full Stack Developer,orspra -,"Hadayek October,",1 month,,"·,Python,·,JavaScript,·,CSS,·,HTML,·,jQuery,·,Django,·,PHP"
software,141,Civil Site Engineer,HAZ Design -,"New Cairo,",2 months,,"·,Interior Finishing,·,Civil,·,Civil Engineering,·,engineer,·,Engineering,·,Architecture,·,Site Engineer,·,Site,·,Civil site"
software,141,Asp.Net Developer,Royal Cyber -,"Riyadh,",1 month,,"·,.Net,·,Dot Net,·,ASP.Net,·,.Net core,·,SQL,·,Identity Server,·,MVC"
software,141,IT Manager,Chema Foam -,"10th of Ramadan City,",1 month,,"·,Communication skills,·,Computer Science,·,ERP,·,IT,·,Information Technology (IT),·,Project Management,·,Communication,·,Computer Engineering,·,Management"
software,141,Architectural Technical Office Engineer,MAX360 -,"Maadi,",1 month,,"·,Engineering,·,MEP,·,Quantity Surveying,·,Architecture,·,AutoCAD,·,Autodesk Revit,·,Quantity Takeoff,·,Construction,·,Revit"
software,141,Engineers ( Mechanical / Electrical / Civil ),DNM Textile -,"Qantara Gharb,",2 months,,"·,Civil Engineering,·,Electrical Engineering,·,Mechanical Engineering,·,AutoCAD,·,Construction,·,Engineering,·,Ismailia,·,Port Said"
software,141,Accounting & Office Administration Supervisor,Confidential -,"New Cairo,",2 months,,"·,Accounting,·,Administration,·,Office Administration,·,Business Administration,·,Microsoft Office,·,office,·,ERP"
software,141,Senior Odoo Implementer.,Confidential -,"Sidi Gaber,",1 month,,"·,ERP,·,Accounting,·,Odoo ERP,·,Odoo,·,Management,·,Communication skills,·,Information Technology (IT),·,Computer Science"
software,141,Senior Graphic Designer,Confidential -,"Heliopolis,",2 months,,"·,Adobe Photoshop,·,Adobe Illustrator,·,Adobe Indesign,·,Graphic Design,·,Design,·,Creative,·,Adobe Creative Suite,·,illustrator"
software,141,Architectural Technical Office Engineer,PAVILLION ARCHITECTS -,"Heliopolis,",2 months,,"·,Architectural Engineering,·,Engineering,·,Architecture,·,technical"
software,141,Liquidity Accountant,Tolido -,"Cairo,",2 months,,"·,Cash Flow,·,Accounting,·,Financial Analysis,·,Finance"
software,141,Marketing Manager,Confidential -,"Dokki,",2 months,,"·,Marketing Campaigns,·,Marketing,·,Administration,·,business,·,Business Administration,·,Communication,·,CRM,·,Management,·,Market Research"
software,141,Public Relations Officer,Ertekaa -,"Zamalek,",2 months,,"·,business,·,Communication skills,·,Marketing,·,media,·,Planning,·,Social Media,·,Writing"
software,142,Human Resources Generalist,Nouraire -,"Haram,",2 months,,"·,HR,·,Recruitment,·,Payroll,·,Human Resources (HR),·,Labor Laws,·,Labor,·,Business Administration,·,Microsoft Office,·,Personnel"
software,142,Export Sales Specialist,Outservingplus -,"Nozha,",2 months,,"·,Sales,·,sales skills,·,Export,·,Management,·,English"
software,142,WordPress &IT - Sheraton,Confidential -,"Sheraton,",2 months,,"·,Development,·,Hosting,·,HTML,·,Information Technology (IT),·,Web Development,·,WordPress"
software,142,System Engineer,TTC Technologies -,"Heliopolis,",2 months,,"·,CAD,·,Mechatronics,·,Electrical,·,Engineering,·,Mechanical Engineering,·,System Engineering"
software,142,Tender Manager,ORC  -,"Nasr City,",2 months,,"·,Civil,·,Estimation,·,Tendering,·,Project Management"
software,142,Senior Architect Engineer,PAVILLION ARCHITECTS -,"Sheraton,",2 months,,"·,Architecture Engineering,·,Architecture,·,AutoCAD,·,Design,·,Engineering"
software,142,General Accountant,Windrose Academy -,"Katameya,",2 months,,"·,Accounting,·,accountant,·,general accountant,·,Finance"
software,142,Strategy Specialist,Nile University -,"Sheikh Zayed,",2 months,,"·,Analysis,·,Marketing,·,Microsoft Office,·,Project Management,·,digital marketing,·,Management,·,Planning"
software,142,Stock Controller,Junior-Tex -,"Cairo,",2 months,,"·,Stock,·,Management,·,Logistics,·,Inventory Management,·,business,·,Stock Control,·,inventory,·,Business Administration,·,Supply Chain"
software,142,Demand Planner,Egypt Foods -,"Sheikh Zayed,",2 months,,"·,demand,·,Analysis,·,Logistics,·,Supply Chain,·,Sales Planning"
software,142,Architect Site Engineer,شركة العقاريون المتحدون -,"Cairo,",2 months,,"·,Engineering,·,Site Engineering,·,Architecture,·,AutoCAD,·,Civil Engineering,·,Construction,·,Design,·,Management,·,Revit"
software,142,Treasury Accountant,El Mansour Development  -,"Mokattam,",2 months,,"·,accountant,·,Accounting,·,Finance,·,Financial Analysis,·,Treasury Accountant,·,Treasury"
software,142,Export Manager,NAS FOR SHIPPING AND INTERNATIONAL TRADING -,"Alexandria,",2 months,,"·,business,·,Communication,·,Export,·,Export Sales,·,freight,·,Logistics,·,Microsoft Office,·,Sales,·,Shipping"
software,142,Procurement Specialist,French Spirit (LA DUREE) -,"Giza,",2 months,,"·,Logistics,·,Negotiation,·,Purchasing,·,Food & Beverage,·,Procurement,·,Communication,·,Management"
software,142,Senior Cost Control Engineer.,Abu Gemeaa -,"New Cairo,",2 months,,"·,Cost Control,·,Cost Estimation,·,Cost Management,·,Project Management,·,Civil Engineering"
software,143,Mechanical Sales Engineer,Confidential -,"Sheraton,",2 months,,"·,Engineering,·,Firefighting Systems,·,HVAC,·,Mechanical Engineering,·,Pumps,·,Systems,·,Sales"
software,143,Restaurant Manager,French Spirit (LA DUREE) -,"Giza,",2 months,,"·,Beverage,·,Food,·,Hospitality,·,food and beverage,·,Hotels,·,Restaurant Management,·,restaurant"
software,143,IT Engineer/System Administrator,Ayady4040 -,"Moharam Bek,",2 months,,"·,Administrator,·,Computer Engineering,·,engineer,·,Engineering,·,Information Technology (IT),·,IT Engineer,·,System administrator"
software,143,.NET Developer (Mid-Level),Ayady4040 -,"Moharam Bek,",2 months,,"·,.Net,·,Angular,·,Database,·,Design,·,VB.net,·,SQL,·,Programming Language"
software,143,IT Specialist,Yemeni Cafe -,"Salam City,",1 month,,"·,CCNA,·,MCSE,·,Network,·,Firewall,·,DNS"
software,143,Network Security Administrator,Seoudi Supermarket -,"Sheikh Zayed,",2 months,,"·,CCNA,·,Computer Science,·,Engineering,·,firewalls,·,Information Technology (IT),·,network,·,Network Administration,·,Networking"
software,143,Document Control Specialist,Roaia -,"6th of October,",1 month,,"·,Document,·,document controller,·,English,·,Editing,·,MS Office,·,quality,·,Quality Assurance,·,Quality Control"
software,143,Business Analyst,Royal Cyber -,"Riyadh,",1 month,,"·,Business Analyst,·,Business Analysis,·,Project Management,·,Information Technology (IT),·,Agile,·,CBAP,·,Solution Design"
software,143,IT Specialist,BituNil -,"Heliopolis,",1 month,,"·,IT,·,Troubleshooting,·,Technical Support"
software,143,Waiter,French Spirit (LA DUREE) -,"Cairo,",1 month,,"·,Customer Service,·,waiter,·,hotel,·,Hospitality"
software,143,Senior SEO,Al Soug-Cashi -,"Dokki,",1 month,,"·,Marketing,·,Analytics,·,Digital Marketing,·,E-Commerce,·,SEO,·,Social Media,·,digital marketing"
software,143,Hiring Oracle Fusion ERP Manager,MOBILY INFOTECH LTD INDIA -,"Cairo,",1 month,,"·,ERP,·,Oracle Fusion,·,Project Management"
software,143,warehouse Trainee,Olam SVI -,"6th of October,",1 month,,"·,Logistics,·,MS Office,·,Procurement,·,Purchasing,·,Supply Chain"
software,143,Shopify Developer,Rastova -,"Mandara,",1 month,,"·,Shopify,·,APIs,·,HTML,·,CSS,·,Liquid,·,REST,·,Rest APIs,·,JavaScript"
software,143,Office Manager,Pikyhost -,"6th of October,",2 months,,"·,administrative,·,Assistant,·,Communication,·,English,·,personal assistant,·,Secretary,·,Administration"
software,144,Media Buyer,Confidential -,"Alexandria,",2 months,,"·,Buyer,·,Communication,·,buying,·,Advertising,·,Digital Marketing,·,Marketing,·,media"
software,144,Senior Art Director - Furniture,C.Reality  -,"Zamalek,",2 months,,"·,Senior Art Director,·,Art Director,·,Interior Design,·,3D,·,Fine Arts,·,Applied Arts,·,Adobe Photoshop,·,Adobe illustrator"
software,144,General Accountant,Chema Foam -,"10th of Ramadan City,",1 month,,"·,Accounting,·,excel,·,Finance,·,Financial Analysis,·,Microsoft Office,·,Financial,·,Accounting Standards,·,Financial Management,·,office"
software,144,Civil Technical Engineer,Experts -,"North Coast,",2 months,,"·,Architecture,·,Civil Engineering,·,Construction,·,Engineering,·,Shop Drawings,·,Technical Office"
software,144,Electrical & Instrumentation Manager,National Glass -,"10th of Ramadan City,",2 months,,"·,Electrical,·,Electrical Engineering,·,Electronics,·,Engineering,·,Maintenance,·,Manufacturing,·,Mechanical Engineering,·,Microsoft Office"
software,144,Project Manager - Civil,Experts -,"North Coast,",2 months,,"·,Civil Engineering,·,Construction,·,Management,·,Project Management,·,Engineering,·,AutoCAD,·,BIM Modeling"
software,144,Civil Site Engineer,Kandeel Group -,"New Cairo,",2 months,,"·,Civil,·,Civil Engineering,·,Construction,·,Project Management,·,Site,·,Project"
software,144,Maintenance Manager,National Glass -,"10th of Ramadan City,",2 months,,"·,Electrical,·,Engineering,·,Industrial,·,Maintenance,·,Maintenance Management,·,Mechanical,·,Mechanical Engineering,·,Management"
software,144,Sales & Marketing Executive,MAS Technology  -,"Cairo,",2 months,,"·,Sales,·,Communication,·,Sales Target,·,sales skills,·,Marketing,·,Business Administration,·,business,·,Management"
software,144,Electrical Project Engineer,alfanar -,"Heliopolis,",2 months,,"·,Construction,·,Electrical Engineering,·,Engineering,·,English,·,Project,·,Projects,·,AutoCAD"
software,144,Foreign Purchasing Specialist,First Capital Investment -,"Cairo,",2 months,,"·,business,·,Administration,·,Logistics,·,Communication skills,·,Supply,·,Purchasing,·,Supply Chain,·,Procurement"
software,144,Office Administrator,When And Where investments -,"Cairo,",2 months,,"·,Admin,·,Administration,·,Microsoft Office,·,Office management,·,Office administrator,·,office,·,Administrator,·,Communication,·,Management"
software,144,Senior Personnel HR,Al Farouk For Educational Service -,"Nasr City,",2 months,,"·,Human Resources (HR),·,HR,·,Human Resources,·,MS Office,·,Recruitment,·,Personnel"
software,144,Export Specialist,Bubblzz -,"Sheraton,",2 months,,"·,Logistics,·,business,·,Communication,·,Import,·,Management,·,Export,·,Supply Chain,·,Customs"
software,144,Graphic Designer,ElNassera Group  -,"Obour City,",2 months,,"·,Adobe Photoshop,·,Graphic Design,·,illustrator,·,Arts,·,Fine Arts,·,Adobe illustrator"
software,145,"Chief Accountant - With agriculture, agribusiness, or related industries",Genena Group -,"New Cairo,",1 month,,"·,ERP,·,Cost Accounting,·,Financial,·,Agriculture"
software,145,Network Engineer,Confidential -,"Sidi Gaber,",1 month,,"·,computer,·,Computer Science,·,Networking,·,CCIE,·,Engineering,·,Information Technology (IT),·,IP"
software,145,Senior Data Analyst,Mobility Pro DMCC -,"Azarita,",1 month,,"·,Data Analysis,·,Data Science,·,Microsoft Excel,·,Power BI,·,SQL,·,Python,·,Statistics,·,Machine Learning"
software,145,Junior Video Editor,Geek Labs -,"Maadi,",1 month,,"·,Adobe After Effects,·,Adobe Premiere,·,Content,·,Creative,·,English,·,Video Editing,·,media"
software,145,Executive Assistant & Human Resource Specialist,IMOCO -,"Nasr City,",2 months,,"·,Human Resources (HR),·,Administration,·,Communication skills,·,administrative,·,English,·,Secretary,·,Project Management"
software,145,IT Specialist,ABCO Group  -,"Bourj Alarab,",2 months,,"·,MCSA,·,CCNA,·,Computer Science,·,Information Technology (IT)"
software,145,Digital Marketing Supervisor,Men's Club -,"Shubra,",1 month,,"·,Google Analytics,·,Digital,·,SEM,·,SEO,·,Social Media,·,digital marketing,·,Marketing,·,Marketing Campaigns,·,E-Marketing"
software,145,Junior Pre- Sales Specialist,EMOTIV Corp -,"Cairo,",2 months,,"·,Business Development,·,Lead Generation,·,CRM,·,Sales,·,sales skills,·,Prospecting,·,Cold Calling"
software,145,Senior Network & Security Engineer,Universities of Canada in Egypt -,"New Capital,",1 month,,"·,CCNA,·,CCNP,·,Cisco,·,Computer Engineering,·,Computer Science,·,Engineering,·,Information Technology (IT)"
software,145,Java Spring Boot Developer,Syber Technology -,"Cairo,",2 months,,"·,backend,·,API,·,RESTful,·,Java,·,Banking,·,Spring Boot"
software,145,Electrical Sales Engineer,Electric Charge -,"New Cairo,",2 months,,"·,Sales engineer,·,Electrical Engineering,·,Electrical,·,Sales,·,Engineering,·,Electrical Systems,·,Low Current Systems (LC)"
software,145,Project Manager,Our Education -,"Nasr City,",1 month,,"·,PMP,·,Management,·,Project Manager,·,Project Management,·,Communication,·,Computer Science,·,Information Technology (IT),·,Leadership"
software,145,Senior HR Recruitment - F&B,20Gram -,"Heliopolis,",1 month,,"·,HR,·,HR Recruitment,·,Human Resources (HR),·,Recruitment,·,senior,·,Personnel,·,Management,·,Industry,·,Hiring"
software,145,Senior UI-UX Designer - Saudi Arabia -Remotely,Alexandria For Programming -,"Alexandria,",1 month,,"·,UX,·,ui,·,user experince,·,wirframe,·,prototype,·,InVision,·,Sketch,·,Ui/ux Design"
software,145,Laravel Developer,Confidential -,"Baghdad,",1 month,,"·,Laravel,·,Information Technology (IT),·,PHP,·,APIs,·,Computer Science,·,CSS,·,HTML,·,JavaScript,·,jQuery"
software,146,Procurement Manager,Confidential -,"Alexandria,",2 months,,"·,Purchasing,·,Supply Chain,·,Supply,·,Procurement,·,ERP,·,Logistics,·,Business Administration,·,Administration"
software,146,Lead Electrical Engineer,Afniah Consulting Engineering  -,"Heliopolis,",2 months,,"·,Design,·,Electrical,·,Electrical Engineering,·,Management,·,AutoCAD,·,Revit"
software,146,UI UX Designer - Free Lancer,Nahr Development -,"Mokattam,",2 months,,"·,Prototyping,·,UI/UX,·,ui,·,User Experience,·,Wireframes,·,UX,·,Prototypes,·,Mockups"
software,146,Light Current Engineer,data exploration technology -,"Mokattam,",2 months,,"·,Access Control,·,AutoCAD,·,Electrical,·,Engineering,·,Fire Alarm,·,Light Current,·,Light Current Systems"
software,146,Development Engineer,Syber Technology -,"Cairo,",2 months,,"·,Computer Science,·,engineer"
software,146,Senior IT Engineer,Sumitomo Electric Egypt -,"6th of October,",2 months,,"·,Computer Science,·,Information Technology (IT)"
software,146,Medical Billing Specialist,Hestia Dental -,"Cairo,",1 month,,"·,English,·,Pharmacy,·,Customer Service,·,Customer Support"
software,146,Presales Manager,MOBILY INFOTECH LTD INDIA -,"Cairo,",2 months,,"·,Information Technology (IT),·,Presales"
software,146,Technical Associate,Intouch CX  -,"Giza,",2 months,,"·,Computer Science,·,Technical Support,·,Help desk"
software,146,Sales Engineer,Dyar for construction & contractors -,"6th of October,",2 months,,"·,Communication,·,Presentation,·,Selling,·,sales skills,·,Sales,·,technical"
software,146,Business Analyst,Babeleye -,"Maadi,",2 months,,"·,Analysis,·,Data,·,Business Analysis,·,Business Informatics"
software,146,Budgeting & Reporting Section Head,NILEWOOD  -,"Agouza,",1 month,,"·,Accounting,·,Budgeting,·,CMA,·,ERP,·,Finance,·,Financial Management,·,Manufacturing,·,Oracle"
software,146,HR Coordinator (personnel),Alfllah -,"New Cairo,",2 months,,"·,ERP,·,Human Resources (HR),·,Microsoft Office,·,Communication,·,Labor"
software,146,Innovation Integrator,Egypt Education Platform -,"Rehab City,",2 months,,"·,IT,·,Information Technology (IT)"
software,146,General Accountant,ADC-Architecture&Design Consultants -,"Sheikh Zayed,",2 months,,"·,Accounting,·,accountant,·,Finance,·,general accountant"
software,147,IT Operations Section Head,Confidential -,"Maadi,",1 month,,"·,Information Technology (IT),·,MCSE,·,ITIL"
software,147,Telesales Agent,Confidential -,"Zagazig,",2 months,,"·,Communication,·,negotiation skills,·,Sales,·,sales skills,·,Telesales,·,CRM,·,Negotiation,·,Skills,·,Customer Service"
software,147,Technical and Design Deputy Manager,Egypt Kuwait Holding -,"6th of October,",1 month,,"·,Civil Engineering,·,Electrical,·,Mechanical,·,technical"
software,147,Oracle Apps Developer,Egypt Kuwait Holding -,"6th of October,",1 month,,"·,Oracle,·,Oracle EBS,·,reports"
software,147,Website Designer,Inbound Factor -,"Heliopolis,",1 month,,"·,UX,·,UI Design,·,WordPress,·,Design,·,Divi,·,Website Design,·,adobe"
software,147,Network Administrator,El-Amir Group -,"Nozha,",1 month,,"·,Computer Science,·,Engineering,·,Information Technology (IT),·,Network,·,Network Administration,·,network administrator"
software,147,Technical Support Trainee,LEONI Wiring System Egypt S.A.E -,"Nasr City,",1 month,,"·,Computer Science,·,Computer Engineering,·,Information Technology (IT),·,IT"
software,147,Human Resources Generalist,Ship & C.R.E.W  -,"New Damietta,",2 months,,"·,Human Resources,·,Administration,·,Communication skills,·,Human Resources (HR),·,Personnel,·,Recruitment,·,HR"
software,147,Procurement Officer,Sukari Gold Mines -,"Red Sea,",2 months,,"·,Logistics,·,Procurement,·,Commerce,·,Purchasing"
software,147,Graphic Designer,Confidential -,"Cairo,",2 months,,"·,Adobe illustrator,·,Adobe Photoshop,·,Fine Arts,·,Design,·,Graphic,·,Graphic Design,·,illustrator"
software,147,Technical Office Engineer,ARCOM Developments -,"Giza,",2 months,,"·,AutoCAD,·,Construction,·,Engineering,·,Revit,·,Project Management,·,Civil"
software,147,Document Control Specialist,Al-Alama Contracting & Supplies  -,"Alsadat City,",2 months,,"·,Document,·,Document Control,·,control specialist,·,Control"
software,147,Civil Technical Office Engineer Infrastructure,Al-Alama Contracting & Supplies  -,"6th of October,",2 months,,"·,Civil Engineering,·,Design,·,Engineering,·,Infrastructure,·,technical,·,Technical Office"
software,147,Mechanical Tender & Estimation Engineer,Daam  -,"Maadi,",2 months,,"·,Engineering,·,AutoCAD,·,3D,·,Construction,·,Design,·,Mechanical Engineering,·,Manufacturing,·,Mechanical"
software,147,logistics (Incoming) specialist.),SOLLATEK GLOBAL MANUFACTURING  -,"Ameria,",2 months,,"·,English,·,ERP,·,Logistics,·,Supply Chain"
software,148,Sales Representative,Afrah tobacco and cigarettes factory- -,"Ayyat,",2 months,,"·,Sales,·,Sales representative,·,Negotiation,·,Sales Target,·,CRM,·,Customer Service,·,Microsoft Office"
software,148,Operation Engineer,Mag furniture studio -,"New Cairo,",2 months,,"·,Management,·,Operations,·,Customer Care,·,Customer Support,·,Customer Service,·,Microsoft Office,·,Logistics"
software,148,Sales & Export Manager (Lime Products),Confidential -,"Sheikh Zayed,",2 months,,"·,Export Sales,·,Export,·,Export Development"
software,148,Mobile Repair Technician - (Dakahlia),OPPO Egypt  -,"Mansoura,",2 months,,"·,Electronics,·,Maintenance,·,Mobile,·,Mobile hardware,·,Repair,·,Mobile repair,·,Troubleshooting,·,technician,·,Hardware"
software,148,Production Manager,Pronox -,"10th of Ramadan City,",2 months,,"·,Production,·,Engineering,·,Manufacturing,·,Management,·,Metal,·,furniture,·,AutoCAD"
software,148,Electrical Technical Office Engineer,Confidential -,"Ismailia,",2 months,,"·,AutoCAD,·,MS Office,·,Construction,·,Engineering,·,Design,·,Technical Office,·,Electrical,·,Electrical Engineering,·,Electrical power"
software,148,Architecture Technical Office Engineer,Ninety architects -,"Cairo,",2 months,,"·,Architecture,·,AutoCAD,·,Microsoft Office,·,working drawings"
software,148,Senior Cost Control Engineer (Civil),Assess Talent Management  -,"Cairo,",2 months,,"·,Civil,·,Cost Control,·,Engineering"
software,148,Backend Developer (PHP),waffarha.com -,"Sheraton,",2 months,,"·,PHP,·,Computer Science,·,Engineering,·,Information Technology (IT),·,SQL,·,MySQL"
software,148,Mechanical Engineer,TTC Technologies -,"Heliopolis,",2 months,,"·,Mechanical Engineering,·,AutoCAD,·,3D,·,SolidWorks,·,Mechanical,·,Design"
software,148,Electrical & Instrumentation Engineer,NILEWOOD  -,"Alsadat City,",2 months,,"·,Electrical,·,English,·,instrumentation,·,Industrial"
software,148,Sr. Procedures Engineer,Midea Group -,"6th of October,",2 months,,"·,IE,·,Engineering,·,Industrial Engineer,·,Injection molding,·,Sheet Metal,·,Final assembly,·,Mechanical Engineering"
software,148,Internal Audit Supervisor,Electric Charge -,"New Cairo,",2 months,,"·,auditor,·,ERP,·,Financial Analysis,·,Auditing,·,Analysis,·,Internal auditor,·,Auditing standards"
software,148,Project Manager (Construction),Confidential -,"New Cairo,",2 months,,"·,Construction,·,Project,·,Planning,·,Project Management"
